0.94898		0.0413793
0.979592		0.0413793
1.0102		0.0413793
1.04082		0.0413793
1.07143		0.0413793
1.10204		0.0413793
1.13265		0.0413793
1.16327		0.0413793
1.19388		0.0413793
1.22449		0.0413793
1.2551		0.0413793
1.28571		0.0413793
1.31633		0.0413793
1.34694		0.0413793
1.37755		0.0413793
1.40816		0.0413793
1.43878		0.0413793
1.46939		0.0413793
1.5		0.0413793
1.51		0.0467546
1.52		0.05213
1.53		0.0575053
1.54		0.0628806
1.55		0.068256
1.56		0.0736313
1.57		0.0790066
1.58		0.084382
1.59		0.0897573
1.6		0.0951326
1.61		0.100508
1.62		0.105883
1.63		0.111259
1.64		0.116634
1.65		0.122009
1.66		0.127385
1.67		0.13276
1.68		0.138135
1.69		0.143511
1.7		0.148886
1.71		0.154261
1.72		0.159637
1.73		0.165012
1.74		0.170387
1.75		0.175763
1.76		0.181138
1.77		0.186513
1.78		0.191889
1.79		0.197264
1.8		0.202639
1.81		0.208015
1.82		0.21339
1.83		0.218765
1.84		0.224141
1.85		0.229516
1.86		0.234891
1.87		0.240267
1.88		0.245642
1.89		0.251017
1.9		0.256393
1.91		0.261768
1.92		0.267143
1.93		0.272519
1.94		0.277894
1.95		0.283269
1.96		0.288644
1.97		0.29402
1.98		0.299395
1.99		0.30477
2		0.310146
0		0.062069
0.0306122		0.062069
0.0612245		0.062069
0.0918367		0.062069
0.122449		0.062069
0.153061		0.062069
0.183673		0.062069
0.214286		0.062069
0.244898		0.062069
0.27551		0.062069
0.306122		0.062069
0.336735		0.062069
0.367347		0.062069
0.397959		0.062069
0.428571		0.062069
0.459184		0.062069
0.489796		0.062069
0.520408		0.062069
0.55102		0.062069
0.581633		0.062069
0.612245		0.062069
0.642857		0.062069
0.673469		0.062069
0.704082		0.062069
0.734694		0.062069
0.765306		0.062069
0.795918		0.062069
0.826531		0.062069
0.857143		0.062069
0.887755		0.062069
0.918367		0.062069
0.94898		0.062069
0.979592		0.062069
1.0102		0.062069
1.04082		0.062069
1.07143		0.062069
1.10204		0.062069
1.13265		0.062069
1.16327		0.062069
1.19388		0.062069
1.22449		0.062069
1.2551		0.062069
1.28571		0.062069
1.31633		0.062069
1.34694		0.062069
1.37755		0.062069
1.40816		0.062069
1.43878		0.062069
1.46939		0.062069
1.5		0.062069
1.51		0.0672452
1.52		0.0724215
1.53		0.0775977
1.54		0.0827739
1.55		0.0879502
1.56		0.0931264
1.57		0.0983027
1.58		0.103479
1.59		0.108655
1.6		0.113831
1.61		0.119008
1.62		0.124184
1.63		0.12936
1.64		0.134536
1.65		0.139713
1.66		0.144889
1.67		0.150065
1.68		0.155241
1.69		0.160418
1.7		0.165594
1.71		0.17077
1.72		0.175946
1.73		0.181123
1.74		0.186299
1.75		0.191475
1.76		0.196651
1.77		0.201828
1.78		0.207004
1.79		0.21218
1.8		0.217356
1.81		0.222533
1.82		0.227709
1.83		0.232885
1.84		0.238061
1.85		0.243237
1.86		0.248414
1.87		0.25359
1.88		0.258766
1.89		0.263942
1.9		0.269119
1.91		0.274295
1.92		0.279471
1.93		0.284647
1.94		0.289824
1.95		0.295
1.96		0.300176
1.97		0.305352
1.98		0.310529
1.99		0.315705
2		0.320881
0		0.0827586
0.0306122		0.0827586
0.0612245		0.0827586
0.0918367		0.0827586
0.122449		0.0827586
0.153061		0.0827586
0.183673		0.0827586
0.214286		0.0827586
0.244898		0.0827586
0.27551		0.0827586
0.306122		0.0827586
0.336735		0.0827586
0.367347		0.0827586
0.397959		0.0827586
0.428571		0.0827586
0.459184		0.0827586
0.489796		0.0827586
0.520408		0.0827586
0.55102		0.0827586
0.581633		0.0827586
0.612245		0.0827586
0.642857		0.0827586
0.673469		0.0827586
0.704082		0.0827586
0.734694		0.0827586
0.765306		0.0827586
0.795918		0.0827586
0.826531		0.0827586
0.857143		0.0827586
0.887755		0.0827586
0.918367		0.0827586
0.94898		0.0827586
0.979592		0.0827586
1.0102		0.0827586
1.04082		0.0827586
1.07143		0.0827586
1.10204		0.0827586
1.13265		0.0827586
1.16327		0.0827586
1.19388		0.0827586
1.22449		0.0827586
1.2551		0.0827586
1.28571		0.0827586
1.31633		0.0827586
1.34694		0.0827586
1.37755		0.0827586
1.40816		0.0827586
1.43878		0.0827586
1.46939		0.0827586
1.5		0.0827586
1.51		0.0877358
1.52		0.0927129
1.53		0.0976901
1.54		0.102667
1.55		0.107644
1.56		0.112622
1.57		0.117599
1.58		0.122576
1.59		0.127553
1.6		0.13253
1.61		0.137507
1.62		0.142485
1.63		0.147462
1.64		0.152439
1.65		0.157416
1.66		0.162393
1.67		0.16737
1.68		0.172347
1.69		0.177325
1.7		0.182302
1.71		0.187279
1.72		0.192256
1.73		0.197233
1.74		0.20221
1.75		0.207188
1.76		0.212165
1.77		0.217142
1.78		0.222119
1.79		0.227096
1.8		0.232073
1.81		0.237051
1.82		0.242028
1.83		0.247005
1.84		0.251982
1.85		0.256959
1.86		0.261936
1.87		0.266913
1.88		0.271891
1.89		0.276868
1.9		0.281845
1.91		0.286822
1.92		0.291799
1.93		0.296776
1.94		0.301754
1.95		0.306731
1.96		0.311708
1.97		0.316685
1.98		0.321662
1.99		0.326639
2		0.331616
0		0.103448
0.0306122		0.103448
0.0612245		0.103448
0.0918367		0.103448
0.122449		0.103448
0.153061		0.103448
0.183673		0.103448
0.214286		0.103448
0.244898		0.103448
0.27551		0.103448
0.306122		0.103448
0.336735		0.103448
0.367347		0.103448
0.397959		0.103448
0.428571		0.103448
0.459184		0.103448
0.489796		0.103448
0.520408		0.103448
0.55102		0.103448
0.581633		0.103448
0.612245		0.103448
0.642857		0.103448
0.673469		0.103448
0.704082		0.103448
0.734694		0.103448
0.765306		0.103448
0.795918		0.103448
0.826531		0.103448
0.857143		0.103448
0.887755		0.103448
0.918367		0.103448
0.94898		0.103448
0.979592		0.103448
1.0102		0.103448
1.04082		0.103448
1.07143		0.103448
1.10204		0.103448
1.13265		0.103448
1.16327		0.103448
1.19388		0.103448
1.22449		0.103448
1.2551		0.103448
1.28571		0.103448
1.31633		0.103448
1.34694		0.103448
1.37755		0.103448
1.40816		0.103448
1.43878		0.103448
1.46939		0.103448
1.5		0.103448
1.51		0.108226
1.52		0.113004
1.53		0.117782
1.54		0.122561
1.55		0.127339
1.56		0.132117
1.57		0.136895
1.58		0.141673
1.59		0.146451
1.6		0.151229
1.61		0.156007
1.62		0.160785
1.63		0.165563
1.64		0.170341
1.65		0.175119
1.66		0.179897
1.67		0.184675
1.68		0.189454
1.69		0.194232
1.7		0.19901
1.71		0.203788
1.72		0.208566
1.73		0.213344
1.74		0.218122
1.75		0.2229
1.76		0.227678
1.77		0.232456
1.78		0.237234
1.79		0.242012
1.8		0.24679
1.81		0.251568
1.82		0.256347
1.83		0.261125
1.84		0.265903
1.85		0.270681
1.86		0.275459
1.87		0.280237
1.88		0.285015
1.89		0.289793
1.9		0.294571
1.91		0.299349
1.92		0.304127
1.93		0.308905
1.94		0.313683
1.95		0.318461
1.96		0.32324
1.97		0.328018
1.98		0.332796
1.99		0.337574
2		0.342352
0		0.124138
0.0306122		0.124138
0.0612245		0.124138
0.0918367		0.124138
0.122449		0.124138
0.153061		0.124138
0.183673		0.124138
0.214286		0.124138
0.244898		0.124138
0.27551		0.124138
0.306122		0.124138
0.336735		0.124138
0.367347		0.124138
0.397959		0.124138
0.428571		0.124138
0.459184		0.124138
0.489796		0.124138
0.520408		0.124138
0.55102		0.124138
0.581633		0.124138
0.612245		0.124138
0.642857		0.124138
0.673469		0.124138
0.704082		0.124138
0.734694		0.124138
0.765306		0.124138
0.795918		0.124138
0.826531		0.124138
0.857143		0.124138
0.887755		0.124138
0.918367		0.124138
0.94898		0.124138
0.979592		0.124138
1.0102		0.124138
1.04082		0.124138
1.07143		0.124138
1.10204		0.124138
1.13265		0.124138
1.16327		0.124138
1.19388		0.124138
1.22449		0.124138
1.2551		0.124138
1.28571		0.124138
1.31633		0.124138
1.34694		0.124138
1.37755		0.124138
1.40816		0.124138
1.43878		0.124138
1.46939		0.124138
1.5		0.124138
1.51		0.128717
1.52		0.133296
1.53		0.137875
1.54		0.142454
1.55		0.147033
1.56		0.151612
1.57		0.156191
1.58		0.16077
1.59		0.165349
1.6		0.169928
1.61		0.174507
1.62		0.179086
1.63		0.183665
1.64		0.188244
1.65		0.192823
1.66		0.197402
1.67		0.201981
1.68		0.20656
1.69		0.211139
1.7		0.215718
1.71		0.220297
1.72		0.224876
1.73		0.229455
1.74		0.234034
1.75		0.238613
1.76		0.243192
1.77		0.247771
1.78		0.25235
1.79		0.256928
1.8		0.261507
1.81		0.266086
1.82		0.270665
1.83		0.275244
1.84		0.279823
1.85		0.284402
1.86		0.288981
1.87		0.29356
1.88		0.298139
1.89		0.302718
1.9		0.307297
1.91		0.311876
1.92		0.316455
1.93		0.321034
1.94		0.325613
1.95		0.330192
1.96		0.334771
1.97		0.33935
1.98		0.343929
1.99		0.348508
2		0.353087
0		0.144828
0.0306122		0.144828
0.0612245		0.144828
0.0918367		0.144828
0.122449		0.144828
0.153061		0.144828
0.183673		0.144828
0.214286		0.144828
0.244898		0.144828
0.27551		0.144828
0.306122		0.144828
0.336735		0.144828
0.367347		0.144828
0.397959		0.144828
0.428571		0.144828
0.459184		0.144828
0.489796		0.144828
0.520408		0.144828
0.55102		0.144828
0.581633		0.144828
0.612245		0.144828
0.642857		0.144828
0.673469		0.144828
0.704082		0.144828
0.734694		0.144828
0.765306		0.144828
0.795918		0.144828
0.826531		0.144828
0.857143		0.144828
0.887755		0.144828
0.918367		0.144828
0.94898		0.144828
0.979592		0.144828
1.0102		0.144828
1.04082		0.144828
1.07143		0.144828
1.10204		0.144828
1.13265		0.144828
1.16327		0.144828
1.19388		0.144828
1.22449		0.144828
1.2551		0.144828
1.28571		0.144828
1.31633		0.144828
1.34694		0.144828
1.37755		0.144828
1.40816		0.144828
1.43878		0.144828
1.46939		0.144828
1.5		0.144828
1.51		0.149207
1.52		0.153587
1.53		0.157967
1.54		0.162347
1.55		0.166727
1.56		0.171107
1.57		0.175487
1.58		0.179867
1.59		0.184247
1.6		0.188627
1.61		0.193006
1.62		0.197386
1.63		0.201766
1.64		0.206146
1.65		0.210526
1.66		0.214906
1.67		0.219286
1.68		0.223666
1.69		0.228046
1.7		0.232426
1.71		0.236805
1.72		0.241185
1.73		0.245565
1.74		0.249945
1.75		0.254325
1.76		0.258705
1.77		0.263085
1.78		0.267465
1.79		0.271845
1.8		0.276225
1.81		0.280604
1.82		0.284984
1.83		0.289364
1.84		0.293744
1.85		0.298124
1.86		0.302504
1.87		0.306884
1.88		0.311264
1.89		0.315644
1.9		0.320024
1.91		0.324403
1.92		0.328783
1.93		0.333163
1.94		0.337543
1.95		0.341923
1.96		0.346303
1.97		0.350683
1.98		0.355063
1.99		0.359443
2		0.363823
0		0.165517
0.0306122		0.165517
0.0612245		0.165517
0.0918367		0.165517
0.122449		0.165517
0.153061		0.165517
0.183673		0.165517
0.214286		0.165517
0.244898		0.165517
0.27551		0.165517
0.306122		0.165517
0.336735		0.165517
0.367347		0.165517
0.397959		0.165517
0.428571		0.165517
0.459184		0.165517
0.489796		0.165517
0.520408		0.165517
0.55102		0.165517
0.581633		0.165517
0.612245		0.165517
0.642857		0.165517
0.673469		0.165517
0.704082		0.165517
0.734694		0.165517
0.765306		0.165517
0.795918		0.165517
0.826531		0.165517
0.857143		0.165517
0.887755		0.165517
0.918367		0.165517
0.94898		0.165517
0.979592		0.165517
1.0102		0.165517
1.04082		0.165517
1.07143		0.165517
1.10204		0.165517
1.13265		0.165517
1.16327		0.165517
1.19388		0.165517
1.22449		0.165517
1.2551		0.165517
1.28571		0.165517
1.31633		0.165517
1.34694		0.165517
1.37755		0.165517
1.40816		0.165517
1.43878		0.165517
1.46939		0.165517
1.5		0.165517
1.51		0.169698
1.52		0.173879
1.53		0.17806
1.54		0.18224
1.55		0.186421
1.56		0.190602
1.57		0.194783
1.58		0.198964
1.59		0.203145
1.6		0.207325
1.61		0.211506
1.62		0.215687
1.63		0.219868
1.64		0.224049
1.65		0.228229
1.66		0.23241
1.67		0.236591
1.68		0.240772
1.69		0.244953
1.7		0.249133
1.71		0.253314
1.72		0.257495
1.73		0.261676
1.74		0.265857
1.75		0.270038
1.76		0.274218
1.77		0.278399
1.78		0.28258
1.79		0.286761
1.8		0.290942
1.81		0.295122
1.82		0.299303
1.83		0.303484
1.84		0.307665
1.85		0.311846
1.86		0.316026
1.87		0.320207
1.88		0.324388
1.89		0.328569
1.9		0.33275
1.91		0.336931
1.92		0.341111
1.93		0.345292
1.94		0.349473
1.95		0.353654
1.96		0.357835
1.97		0.362015
1.98		0.366196
1.99		0.370377
2		0.374558
0		0.186207
0.0306122		0.186207
0.0612245		0.186207
0.0918367		0.186207
0.122449		0.186207
0.153061		0.186207
0.183673		0.186207
0.214286		0.186207
0.244898		0.186207
0.27551		0.186207
0.306122		0.186207
0.336735		0.186207
0.367347		0.186207
0.397959		0.186207
0.428571		0.186207
0.459184		0.186207
0.489796		0.186207
0.520408		0.186207
0.55102		0.186207
0.581633		0.186207
0.612245		0.186207
0.642857		0.186207
0.673469		0.186207
0.704082		0.186207
0.734694		0.186207
0.765306		0.186207
0.795918		0.186207
0.826531		0.186207
0.857143		0.186207
0.887755		0.186207
0.918367		0.186207
0.94898		0.186207
0.979592		0.186207
1.0102		0.186207
1.04082		0.186207
1.07143		0.186207
1.10204		0.186207
1.13265		0.186207
1.16327		0.186207
1.19388		0.186207
1.22449		0.186207
1.2551		0.186207
1.28571		0.186207
1.31633		0.186207
1.34694		0.186207
1.37755		0.186207
1.40816		0.186207
1.43878		0.186207
1.46939		0.186207
1.5		0.186207
1.51		0.190189
1.52		0.19417
1.53		0.198152
1.54		0.202134
1.55		0.206116
1.56		0.210097
1.57		0.214079
1.58		0.218061
1.59		0.222042
1.6		0.226024
1.61		0.230006
1.62		0.233988
1.63		0.237969
1.64		0.241951
1.65		0.245933
1.66		0.249915
1.67		0.253896
1.68		0.257878
1.69		0.26186
1.7		0.265841
1.71		0.269823
1.72		0.273805
1.73		0.277787
1.74		0.281768
1.75		0.28575
1.76		0.289732
1.77		0.293713
1.78		0.297695
1.79		0.301677
1.8		0.305659
1.81		0.30964
1.82		0.313622
1.83		0.317604
1.84		0.321586
1.85		0.325567
1.86		0.329549
1.87		0.333531
1.88		0.337512
1.89		0.341494
1.9		0.345476
1.91		0.349458
1.92		0.353439
1.93		0.357421
1.94		0.361403
1.95		0.365385
1.96		0.369366
1.97		0.373348
1.98		0.37733
1.99		0.381311
2		0.385293
0		0.206897
0.0306122		0.206897
0.0612245		0.206897
0.0918367		0.206897
0.122449		0.206897
0.153061		0.206897
0.183673		0.206897
0.214286		0.206897
0.244898		0.206897
0.27551		0.206897
0.306122		0.206897
0.336735		0.206897
0.367347		0.206897
0.397959		0.206897
0.428571		0.206897
0.459184		0.206897
0.489796		0.206897
0.520408		0.206897
0.55102		0.206897
0.581633		0.206897
0.612245		0.206897
0.642857		0.206897
0.673469		0.206897
0.704082		0.206897
0.734694		0.206897
0.765306		0.206897
0.795918		0.206897
0.826531		0.206897
0.857143		0.206897
0.887755		0.206897
0.918367		0.206897
0.94898		0.206897
0.979592		0.206897
1.0102		0.206897
1.04082		0.206897
1.07143		0.206897
1.10204		0.206897
1.13265		0.206897
1.16327		0.206897
1.19388		0.206897
1.22449		0.206897
1.2551		0.206897
1.28571		0.206897
1.31633		0.206897
1.34694		0.206897
1.37755		0.206897
1.40816		0.206897
1.43878		0.206897
1.46939		0.206897
1.5		0.206897
1.51		0.210679
1.52		0.214462
1.53		0.218244
1.54		0.222027
1.55		0.22581
1.56		0.229592
1.57		0.233375
1.58		0.237158
1.59		0.24094
1.6		0.244723
1.61		0.248506
1.62		0.252288
1.63		0.256071
1.64		0.259854
1.65		0.263636
1.66		0.267419
1.67		0.271201
1.68		0.274984
1.69		0.278767
1.7		0.282549
1.71		0.286332
1.72		0.290115
1.73		0.293897
1.74		0.29768
1.75		0.301463
1.76		0.305245
1.77		0.309028
1.78		0.31281
1.79		0.316593
1.8		0.320376
1.81		0.324158
1.82		0.327941
1.83		0.331724
1.84		0.335506
1.85		0.339289
1.86		0.343072
1.87		0.346854
1.88		0.350637
1.89		0.354419
1.9		0.358202
1.91		0.361985
1.92		0.365767
1.93		0.36955
1.94		0.373333
1.95		0.377115
1.96		0.380898
1.97		0.384681
1.98		0.388463
1.99		0.392246
2		0.396029
0		0.227586
0.0306122		0.227586
0.0612245		0.227586
0.0918367		0.227586
0.122449		0.227586
0.153061		0.227586
0.183673		0.227586
0.214286		0.227586
0.244898		0.227586
0.27551		0.227586
0.306122		0.227586
0.336735		0.227586
0.367347		0.227586
0.397959		0.227586
0.428571		0.227586
0.459184		0.227586
0.489796		0.227586
0.520408		0.227586
0.55102		0.227586
0.581633		0.227586
0.612245		0.227586
0.642857		0.227586
0.673469		0.227586
0.704082		0.227586
0.734694		0.227586
0.765306		0.227586
0.795918		0.227586
0.826531		0.227586
0.857143		0.227586
0.887755		0.227586
0.918367		0.227586
0.94898		0.227586
0.979592		0.227586
1.0102		0.227586
1.04082		0.227586
1.07143		0.227586
1.10204		0.227586
1.13265		0.227586
1.16327		0.227586
1.19388		0.227586
1.22449		0.227586
1.2551		0.227586
1.28571		0.227586
1.31633		0.227586
1.34694		0.227586
1.37755		0.227586
1.40816		0.227586
1.43878		0.227586
1.46939		0.227586
1.5		0.227586
1.51		0.23117
1.52		0.234753
1.53		0.238337
1.54		0.24192
1.55		0.245504
1.56		0.249088
1.57		0.252671
1.58		0.256255
1.59		0.259838
1.6		0.263422
1.61		0.267005
1.62		0.270589
1.63		0.274172
1.64		0.277756
1.65		0.28134
1.66		0.284923
1.67		0.288507
1.68		0.29209
1.69		0.295674
1.7		0.299257
1.71		0.302841
1.72		0.306424
1.73		0.310008
1.74		0.313591
1.75		0.317175
1.76		0.320759
1.77		0.324342
1.78		0.327926
1.79		0.331509
1.8		0.335093
1.81		0.338676
1.82		0.34226
1.83		0.345843
1.84		0.349427
1.85		0.353011
1.86		0.356594
1.87		0.360178
1.88		0.363761
1.89		0.367345
1.9		0.370928
1.91		0.374512
1.92		0.378095
1.93		0.381679
1.94		0.385263
1.95		0.388846
1.96		0.39243
1.97		0.396013
1.98		0.399597
1.99		0.40318
2		0.406764
0		0.248276
0.0306122		0.248276
0.0612245		0.248276
0.0918367		0.248276
0.122449		0.248276
0.153061		0.248276
0.183673		0.248276
0.214286		0.248276
0.244898		0.248276
0.27551		0.248276
0.306122		0.248276
0.336735		0.248276
0.367347		0.248276
0.397959		0.248276
0.428571		0.248276
0.459184		0.248276
0.489796		0.248276
0.520408		0.248276
0.55102		0.248276
0.581633		0.248276
0.612245		0.248276
0.642857		0.248276
0.673469		0.248276
0.704082		0.248276
0.734694		0.248276
0.765306		0.248276
0.795918		0.248276
0.826531		0.248276
0.857143		0.248276
0.887755		0.248276
0.918367		0.248276
0.94898		0.248276
0.979592		0.248276
1.0102		0.248276
1.04082		0.248276
1.07143		0.248276
1.10204		0.248276
1.13265		0.248276
1.16327		0.248276
1.19388		0.248276
1.22449		0.248276
1.2551		0.248276
1.28571		0.248276
1.31633		0.248276
1.34694		0.248276
1.37755		0.248276
1.40816		0.248276
1.43878		0.248276
1.46939		0.248276
1.5		0.248276
1.51		0.25166
1.52		0.255045
1.53		0.258429
1.54		0.261814
1.55		0.265198
1.56		0.268583
1.57		0.271967
1.58		0.275352
1.59		0.278736
1.6		0.282121
1.61		0.285505
1.62		0.288889
1.63		0.292274
1.64		0.295658
1.65		0.299043
1.66		0.302427
1.67		0.305812
1.68		0.309196
1.69		0.312581
1.7		0.315965
1.71		0.31935
1.72		0.322734
1.73		0.326119
1.74		0.329503
1.75		0.332888
1.76		0.336272
1.77		0.339656
1.78		0.343041
1.79		0.346425
1.8		0.34981
1.81		0.353194
1.82		0.356579
1.83		0.359963
1.84		0.363348
1.85		0.366732
1.86		0.370117
1.87		0.373501
1.88		0.376886
1.89		0.38027
1.9		0.383655
1.91		0.387039
1.92		0.390423
1.93		0.393808
1.94		0.397192
1.95		0.400577
1.96		0.403961
1.97		0.407346
1.98		0.41073
1.99		0.414115
2		0.417499
0		0.268966
0.0306122		0.268966
0.0612245		0.268966
0.0918367		0.268966
0.122449		0.268966
0.153061		0.268966
0.183673		0.268966
0.214286		0.268966
0.244898		0.268966
0.27551		0.268966
0.306122		0.268966
0.336735		0.268966
0.367347		0.268966
0.397959		0.268966
0.428571		0.268966
0.459184		0.268966
0.489796		0.268966
0.520408		0.268966
0.55102		0.268966
0.581633		0.268966
0.612245		0.268966
0.642857		0.268966
0.673469		0.268966
0.704082		0.268966
0.734694		0.268966
0.765306		0.268966
0.795918		0.268966
0.826531		0.268966
0.857143		0.268966
0.887755		0.268966
0.918367		0.268966
0.94898		0.268966
0.979592		0.268966
1.0102		0.268966
1.04082		0.268966
1.07143		0.268966
1.10204		0.268966
1.13265		0.268966
1.16327		0.268966
1.19388		0.268966
1.22449		0.268966
1.2551		0.268966
1.28571		0.268966
1.31633		0.268966
1.34694		0.268966
1.37755		0.268966
1.40816		0.268966
1.43878		0.268966
1.46939		0.268966
1.5		0.268966
1.51		0.272151
1.52		0.275336
1.53		0.278522
1.54		0.281707
1.55		0.284892
1.56		0.288078
1.57		0.291263
1.58		0.294449
1.59		0.297634
1.6		0.300819
1.61		0.304005
1.62		0.30719
1.63		0.310375
1.64		0.313561
1.65		0.316746
1.66		0.319932
1.67		0.323117
1.68		0.326302
1.69		0.329488
1.7		0.332673
1.71		0.335859
1.72		0.339044
1.73		0.342229
1.74		0.345415
1.75		0.3486
1.76		0.351785
1.77		0.354971
1.78		0.358156
1.79		0.361342
1.8		0.364527
1.81		0.367712
1.82		0.370898
1.83		0.374083
1.84		0.377268
1.85		0.380454
1.86		0.383639
1.87		0.386825
1.88		0.39001
1.89		0.393195
1.9		0.396381
1.91		0.399566
1.92		0.402752
1.93		0.405937
1.94		0.409122
1.95		0.412308
1.96		0.415493
1.97		0.418678
1.98		0.421864
1.99		0.425049
2		0.428235
0		0.289655
0.0306122		0.289655
0.0612245		0.289655
0.0918367		0.289655
0.122449		0.289655
0.153061		0.289655
0.183673		0.289655
0.214286		0.289655
0.244898		0.289655
0.27551		0.289655
0.306122		0.289655
0.336735		0.289655
0.367347		0.289655
0.397959		0.289655
0.428571		0.289655
0.459184		0.289655
0.489796		0.289655
0.520408		0.289655
0.55102		0.289655
0.581633		0.289655
0.612245		0.289655
0.642857		0.289655
0.673469		0.289655
0.704082		0.289655
0.734694		0.289655
0.765306		0.289655
0.795918		0.289655
0.826531		0.289655
0.857143		0.289655
0.887755		0.289655
0.918367		0.289655
0.94898		0.289655
0.979592		0.289655
1.0102		0.289655
1.04082		0.289655
1.07143		0.289655
1.10204		0.289655
1.13265		0.289655
1.16327		0.289655
1.19388		0.289655
1.22449		0.289655
1.2551		0.289655
1.28571		0.289655
1.31633		0.289655
1.34694		0.289655
1.37755		0.289655
1.40816		0.289655
1.43878		0.289655
1.46939		0.289655
1.5		0.289655
1.51		0.292641
1.52		0.295628
1.53		0.298614
1.54		0.3016
1.55		0.304587
1.56		0.307573
1.57		0.310559
1.58		0.313546
1.59		0.316532
1.6		0.319518
1.61		0.322504
1.62		0.325491
1.63		0.328477
1.64		0.331463
1.65		0.33445
1.66		0.337436
1.67		0.340422
1.68		0.343408
1.69		0.346395
1.7		0.349381
1.71		0.352367
1.72		0.355354
